Time,AC Primary Load,Grid Purchases,Grid Sales,Grid Demand Limit,Total Demand Rate,Total Consumption Rate,Grid Sellback Rate,:Energy Charge,Highway Charger Served,Total EV Charger Served,CAT-50kVA-50Hz-PP Power Output,CAT-50kVA-50Hz-PP Operating Status,CAT-50kVA-50Hz-PP Fuel,Total Electrical Load Served,Renewable Penetration,Total Renewable Power Output,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity,,AC Required Operating Capacity new values
10/29/2021 2:00:00 AM,32.01702,38.68369,0,197.4518,7.440286,0.071407,0.071407,1,6.666667,6.666667,0,0,0,38.68369,0,0,59.21114,0,59.21114,0,,47.368912
10/29/2021 3:00:00 AM,34.28016,79.28016,0,197.4518,7.440286,0.071407,0.071407,1,45,45,0,0,0,79.28016,0,0,101.8374,0,101.8374,0,,81.46992
10/29/2021 4:00:00 AM,42.27605,58.10938,0,197.4518,7.440286,0.071407,0.071407,1,15.83333,15.83333,0,0,0,58.10938,0,0,79.60812,0,79.60812,0,,63.686496
10/29/2021 5:00:00 AM,72.37379,72.37379,0,197.4518,7.440286,0.071407,0.071407,1,0,0,0,0,0,72.37379,0,0,94.58575,0,94.58575,0,,75.6686
10/29/2021 6:00:00 AM,90.17669,90.17669,0,197.4518,7.440286,0.071407,0.071407,1,0,0,0,0,0,90.17669,0,0,113.2788,0,113.2788,0,,90.62304
10/29/2021 7:00:00 AM,71.88184,82.71518,0,197.4518,7.440286,0.071407,0.071407,1,10.83333,10.83333,0,0,0,82.71518,0,0,105.4442,0,105.4442,0,,84.35536
10/29/2021 8:00:00 AM,67.08186,112.0819,0,197.4518,7.440286,0.071407,0.071407,1,45,45,0,0,0,112.0819,0,0,136.2792,0,136.2792,0,,109.02336
10/29/2021 9:00:00 AM,49.2866,96.78661,0,197.4518,7.440286,0.071407,0.071407,1,47.5,47.5,0,0,0,96.78661,0,0,120.2192,0,120.2192,0,,96.17536
10/29/2021 10:00:00 AM,49.09082,114.0908,0,197.4518,7.440286,0.071407,0.071407,1,65,65,0,0,0,114.0908,0,0,138.3886,0,138.3886,0,,110.71088
10/29/2021 11:00:00 AM,49.13152,67.46485,0,197.4518,7.440286,0.071407,0.071407,1,18.33333,18.33333,0,0,0,67.46485,0,0,89.43136,0,89.43136,0,,71.545088
10/29/2021 12:00:00 PM,48.86172,56.36172,0,197.4518,7.440286,0.071407,0.071407,1,7.5,7.5,0,0,0,56.36172,0,0,77.77307,0,77.77307,0,,62.218456
10/29/2021 1:00:00 PM,48.67725,91.17725,0,197.4518,7.440286,0.071407,0.071407,1,42.5,42.5,0,0,0,91.17725,0,0,114.3294,0,114.3294,0,,91.46352
10/29/2021 2:00:00 PM,48.38095,48.38095,0,197.4518,7.440286,0.071407,0.071407,1,0,0,0,0,0,48.38095,0,0,69.39326,0,69.39326,0,,55.514608
10/29/2021 3:00:00 PM,52.95778,66.29111,0,197.4518,7.440286,0.071407,0.071407,1,13.33333,13.33333,0,0,0,66.29111,0,0,88.19893,0,88.19893,0,,70.559144
10/29/2021 4:00:00 PM,69.94292,82.44292,0,197.4518,7.440286,0.071407,0.071407,1,12.5,12.5,0,0,0,82.44292,0,0,105.1583,0,105.1583,0,,84.12664
10/29/2021 5:00:00 PM,80.90971,107.5764,0,197.4518,7.440286,0.071407,0.071407,1,26.66667,26.66667,0,0,0,107.5764,0,0,131.5485,0,131.5485,0,,105.2388
10/29/2021 6:00:00 PM,83.61769,138.6177,0,197.4518,7.440286,0.071407,0.071407,1,55,55,0,0,0,138.6177,0,0,164.1418,0,164.1418,0,,131.31344
10/29/2021 7:00:00 PM,92.5839,109.2506,0,197.4518,7.440286,0.071407,0.071407,1,16.66667,16.66667,0,0,0,109.2506,0,0,133.3064,0,133.3064,0,,106.64512
10/29/2021 8:00:00 PM,87.26134,142.2613,0,197.4518,7.440286,0.071407,0.071407,1,55,55,0,0,0,142.2613,0,0,167.9677,0,167.9677,0,,134.37416
10/29/2021 9:00:00 PM,61.65075,78.31742,0,197.4518,7.440286,0.071407,0.071407,1,16.66667,16.66667,0,0,0,78.31742,0,0,100.8266,0,100.8266,0,,80.66128
10/29/2021 10:00:00 PM,40.65284,64.8195,0,197.4518,7.440286,0.071407,0.071407,1,24.16667,24.16667,0,0,0,64.8195,0,0,86.65375,0,86.65375,0,,69.323
10/29/2021 11:00:00 PM,35.43208,35.43208,0,197.4518,7.440286,0.071407,0.071407,1,0,0,0,0,0,35.43208,0,0,55.79695,0,55.79695,0,,44.63756
10/30/2021 12:00:00 AM,36.78134,36.78134,0,197.4518,7.440286,0.071407,0.071407,1,0,0,0,0,0,36.78134,0,0,57.21367,0,57.21367,0,,45.770936
10/30/2021 1:00:00 AM,32.74077,32.74077,0,197.4518,7.440286,0.071407,0.071407,1,0,0,0,0,0,32.74077,0,0,52.97107,0,52.97107,0,,42.376856
10/30/2021 2:00:00 AM,33.4178,33.4178,0,197.4518,7.440286,0.071407,0.071407,1,0,0,0,0,0,33.4178,0,0,53.68195,0,53.68195,0,,42.94556
10/30/2021 3:00:00 AM,36.09406,36.09406,0,197.4518,7.440286,0.071407,0.071407,1,0,0,0,0,0,36.09406,0,0,56.49203,0,56.49203,0,,45.193624
10/30/2021 4:00:00 AM,41.93822,41.93822,0,197.4518,7.440286,0.071407,0.071407,1,0,0,0,0,0,41.93822,0,0,62.6284,0,62.6284,0,,50.10272
10/30/2021 5:00:00 AM,61.27843,108.7784,0,197.4518,7.440286,0.071407,0.071407,1,47.5,47.5,0,0,0,108.7784,0,0,132.8106,0,132.8106,0,,106.24848
10/30/2021 6:00:00 AM,74.84161,79.84161,0,197.4518,7.440286,0.071407,0.071407,1,5,5,0,0,0,79.84161,0,0,102.427,0,102.427,0,,81.9416
10/30/2021 7:00:00 AM,93.69473,116.1947,0,197.4518,7.440286,0.071407,0.071407,1,22.5,22.5,0,0,0,116.1947,0,0,140.5977,0,140.5977,0,,112.47816
10/30/2021 8:00:00 AM,77.79159,91.12492,0,197.4518,7.440286,0.071407,0.071407,1,13.33333,13.33333,0,0,0,91.12492,0,0,114.2744,0,114.2744,0,,91.41952
10/30/2021 9:00:00 AM,53.41004,120.91,0,197.4518,7.440286,0.071407,0.071407,1,67.5,67.5,0,0,0,120.91,0,0,145.5488,0,145.5488,0,,116.43904
10/30/2021 10:00:00 AM,50.63644,68.96977,0,197.4518,7.440286,0.071407,0.071407,1,18.33333,18.33333,0,0,0,68.96977,0,0,91.01153,0,91.01153,0,,72.809224
10/30/2021 11:00:00 AM,50.17216,127.6722,0,197.4518,7.440286,0.071407,0.071407,1,77.5,77.5,0,0,0,127.6722,0,0,152.649,0,152.649,0,,122.1192
10/30/2021 12:00:00 PM,49.69312,102.1931,0,197.4518,7.440286,0.071407,0.071407,1,52.5,52.5,0,0,0,102.1931,0,0,125.896,0,125.896,0,,100.7168
10/30/2021 1:00:00 PM,49.46283,65.29617,0,197.4518,7.440286,0.071407,0.071407,1,15.83333,15.83333,0,0,0,65.29617,0,0,87.15424,0,87.15424,0,,69.723392
10/30/2021 2:00:00 PM,49.11724,96.61724,0,197.4518,7.440286,0.071407,0.071407,1,47.5,47.5,0,0,0,96.61724,0,0,120.0414,0,120.0414,0,,96.03312
10/30/2021 3:00:00 PM,53.54996,53.54996,0,197.4518,7.440286,0.071407,0.071407,1,0,0,0,0,0,53.54996,0,0,74.82073,0,74.82073,0,,59.856584
10/30/2021 4:00:00 PM,66.61385,79.94719,0,197.4518,7.440286,0.071407,0.071407,1,13.33333,13.33333,0,0,0,79.94719,0,0,102.5378,0,102.5378,0,,82.03024
10/30/2021 5:00:00 PM,85.40874,130.4087,0,197.4518,7.440286,0.071407,0.071407,1,45,45,0,0,0,130.4087,0,0,155.5224,0,155.5224,0,,124.41792
10/30/2021 6:00:00 PM,86.25574,103.7557,0,197.4518,7.440286,0.071407,0.071407,1,17.5,17.5,0,0,0,103.7557,0,0,127.5368,0,127.5368,0,,102.02944
10/30/2021 7:00:00 PM,92.4655,109.9655,0,197.4518,7.440286,0.071407,0.071407,1,17.5,17.5,0,0,0,109.9655,0,0,134.057,0,134.057,0,,107.2456
10/30/2021 8:00:00 PM,90.37939,103.7127,0,197.4518,7.440286,0.071407,0.071407,1,13.33333,13.33333,0,0,0,103.7127,0,0,127.4916,0,127.4916,0,,101.99328
10/30/2021 9:00:00 PM,67.27171,71.43839,0,197.4518,7.440286,0.071407,0.071407,1,4.166667,4.166667,0,0,0,71.43839,0,0,93.60357,0,93.60357,0,,74.882856
10/30/2021 10:00:00 PM,43.34591,43.34591,0,197.4518,7.440286,0.071407,0.071407,1,0,0,0,0,0,43.34591,0,0,64.10647,0,64.10647,0,,51.285176
10/30/2021 11:00:00 PM,36.83097,36.83097,0,197.4518,7.440286,0.071407,0.071407,1,0,0,0,0,0,36.83097,0,0,57.26579,0,57.26579,0,,45.812632
10/31/2021 12:00:00 AM,36.79543,36.79543,0,197.4518,7.440286,0.071407,0.071407,1,0,0,0,0,0,36.79543,0,0,57.22847,0,57.22847,0,,45.782776
10/31/2021 1:00:00 AM,32.00491,32.00491,0,197.4518,7.440286,0.071407,0.071407,1,0,0,0,0,0,32.00491,0,0,52.19843,0,52.19843,0,,41.758744
10/31/2021 2:00:00 AM,32.00007,32.00007,0,197.4518,7.440286,0.071407,0.071407,1,0,0,0,0,0,32.00007,0,0,52.19334,0,52.19334,0,,41.754672
10/31/2021 3:00:00 AM,33.61965,33.61965,0,197.4518,7.440286,0.071407,0.071407,1,0,0,0,0,0,33.61965,0,0,53.8939,0,53.8939,0,,43.11512
10/31/2021 4:00:00 AM,37.79309,37.79309,0,197.4518,7.440286,0.071407,0.071407,1,0,0,0,0,0,37.79309,0,0,58.27602,0,58.27602,0,,46.620816
10/31/2021 5:00:00 AM,58.23047,88.23048,0,197.4518,7.440286,0.071407,0.071407,1,30,30,0,0,0,88.23048,0,0,111.2353,0,111.2353,0,,88.98824
10/31/2021 6:00:00 AM,73.91668,148.9167,0,197.4518,7.440286,0.071407,0.071407,1,75,75,0,0,0,148.9167,0,0,174.9558,0,174.9558,0,,139.96464
10/31/2021 7:00:00 AM,93.98022,93.98022,0,197.4518,7.440286,0.071407,0.071407,1,0,0,0,0,0,93.98022,0,0,117.2725,0,117.2725,0,,93.818
10/31/2021 8:00:00 AM,77.67279,77.67279,0,197.4518,7.440286,0.071407,0.071407,1,0,0,0,0,0,77.67279,0,0,100.1497,0,100.1497,0,,80.11976
10/31/2021 9:00:00 AM,52.15165,78.81831,0,197.4518,7.440286,0.071407,0.071407,1,26.66667,26.66667,0,0,0,78.81831,0,0,101.3525,0,101.3525,0,,81.082
10/31/2021 10:00:00 AM,49.71403,83.8807,0,197.4518,7.440286,0.071407,0.071407,1,34.16667,34.16667,0,0,0,83.8807,0,0,106.668,0,106.668,0,,85.3344
10/31/2021 11:00:00 AM,50.3053,127.8053,0,197.4518,7.440286,0.071407,0.071407,1,77.5,77.5,0,0,0,127.8053,0,0,152.7888,0,152.7888,0,,122.23104
10/31/2021 12:00:00 PM,50.5973,95.59731,0,197.4518,7.440286,0.071407,0.071407,1,45,45,0,0,0,95.59731,0,0,118.9704,0,118.9704,0,,95.17632
10/31/2021 1:00:00 PM,50.8945,75.06116,0,197.4518,7.440286,0.071407,0.071407,1,24.16667,24.16667,0,0,0,75.06116,0,0,97.40749,0,97.40749,0,,77.925992
10/31/2021 2:00:00 PM,50.6743,69.00764,0,197.4518,7.440286,0.071407,0.071407,1,18.33333,18.33333,0,0,0,69.00764,0,0,91.05128,0,91.05128,0,,72.841024
10/31/2021 3:00:00 PM,55.01374,55.01374,0,197.4518,7.440286,0.071407,0.071407,1,0,0,0,0,0,55.01374,0,0,76.3577,0,76.3577,0,,61.08616
10/31/2021 4:00:00 PM,67.92782,67.92782,0,197.4518,7.440286,0.071407,0.071407,1,0,0,0,0,0,67.92782,0,0,89.91747,0,89.91747,0,,71.933976
10/31/2021 5:00:00 PM,86.58545,97.41879,0,197.4518,7.440286,0.071407,0.071407,1,10.83333,10.83333,0,0,0,97.41879,0,0,120.883,0,120.883,0,,96.7064
10/31/2021 6:00:00 PM,87.63821,140.1382,0,197.4518,7.440286,0.071407,0.071407,1,52.5,52.5,0,0,0,140.1382,0,0,165.7384,0,165.7384,0,,132.59072
10/31/2021 7:00:00 PM,93.76175,108.7617,0,197.4518,7.440286,0.071407,0.071407,1,15,15,0,0,0,108.7617,0,0,132.7931,0,132.7931,0,,106.23448
10/31/2021 8:00:00 PM,90.94951,105.1162,0,197.4518,7.440286,0.071407,0.071407,1,14.16667,14.16667,0,0,0,105.1162,0,0,128.9653,0,128.9653,0,,103.17224
10/31/2021 9:00:00 PM,67.38706,67.38706,0,197.4518,7.440286,0.071407,0.071407,1,0,0,0,0,0,67.38706,0,0,89.34969,0,89.34969,0,,71.479752
10/31/2021 10:00:00 PM,43.43967,43.43967,0,197.4518,7.440286,0.071407,0.071407,1,0,0,0,0,0,43.43967,0,0,64.20493,0,64.20493,0,,51.363944
10/31/2021 11:00:00 PM,36.90011,36.90011,0,197.4518,7.440286,0.071407,0.071407,1,0,0,0,0,0,36.90011,0,0,57.33838,0,57.33838,0,,45.870704
11/01/2021 00:00,35.41864,80.41864,0,326.624,7.827365,0.071407,0.071407,1,45,45,0,0,0,80.41864,0,0,103.0328,0,103.0328,0,,82.42624
11/01/2021 01:00,33.88841,50.55508,0,326.624,7.827365,0.071407,0.071407,1,16.66667,16.66667,0,0,0,50.55508,0,0,71.67609,0,71.67609,0,,57.340872
11/01/2021 02:00,32.13087,64.63087,0,326.624,7.827365,0.071407,0.071407,1,32.5,32.5,0,0,0,64.63087,0,0,86.45568,0,86.45568,0,,69.164544
11/01/2021 03:00,32.63545,43.46879,0,326.624,7.827365,0.071407,0.071407,1,10.83333,10.83333,0,0,0,43.46879,0,0,64.23549,0,64.23549,0,,51.388392
11/01/2021 04:00,34.94907,45.78241,0,326.624,7.827365,0.071407,0.071407,1,10.83333,10.83333,0,0,0,45.78241,0,0,66.66479,0,66.66479,0,,53.331832
11/01/2021 05:00,43.39517,69.22851,0,326.624,7.827365,0.071407,0.071407,1,25.83333,25.83333,0,0,0,69.22851,0,0,91.2832,0,91.2832,0,,73.02656
11/01/2021 06:00,70.75069,89.08403,0,326.624,7.827365,0.071407,0.071407,1,18.33333,18.33333,0,0,0,89.08403,0,0,112.1315,0,112.1315,0,,89.7052
11/01/2021 07:00,84.8046,181.4713,0,326.624,7.827365,0.071407,0.071407,1,96.66666,96.66666,0,0,0,181.4713,0,0,209.1381,0,209.1381,0,,167.31048
11/01/2021 08:00,72.34958,107.3496,0,326.624,7.827365,0.071407,0.071407,1,35,35,0,0,0,107.3496,0,0,131.3103,0,131.3103,0,,105.04824
11/01/2021 09:00,67.61809,132.6181,0,326.624,7.827365,0.071407,0.071407,1,65,65,0,0,0,132.6181,0,0,157.8423,0,157.8423,0,,126.27384
11/01/2021 10:00,49.41317,104.4132,0,326.624,7.827365,0.071407,0.071407,1,55,55,0,0,0,104.4132,0,0,128.2271,0,128.2271,0,,102.58168
11/01/2021 11:00,48.47692,62.64359,0,326.624,7.827365,0.071407,0.071407,1,14.16667,14.16667,0,0,0,62.64359,0,0,84.36903,0,84.36903,0,,67.495224
11/01/2021 12:00,48.44986,84.28319,0,326.624,7.827365,0.071407,0.071407,1,35.83333,35.83333,0,0,0,84.28319,0,0,107.0906,0,107.0906,0,,85.67248
11/01/2021 13:00,48.45361,195.9536,0,326.624,7.827365,0.071407,0.071407,1,147.5,147.5,0,0,0,195.9536,0,0,224.3446,0,224.3446,0,,179.47568
11/01/2021 14:00,48.3836,62.55027,0,326.624,7.827365,0.071407,0.071407,1,14.16667,14.16667,0,0,0,62.55027,0,0,84.27104,0,84.27104,0,,67.416832
11/01/2021 15:00,48.0471,127.2138,0,326.624,7.827365,0.071407,0.071407,1,79.16666,79.16666,0,0,0,127.2138,0,0,152.1677,0,152.1677,0,,121.73416
11/01/2021 16:00,56.36966,88.03632,0,326.624,7.827365,0.071407,0.071407,1,31.66667,31.66667,0,0,0,88.03632,0,0,111.0314,0,111.0314,0,,88.82512
11/01/2021 17:00,73.48349,165.1502,0,326.624,7.827365,0.071407,0.071407,1,91.66666,91.66666,0,0,0,165.1502,0,0,192.0009,0,192.0009,0,,153.60072
11/01/2021 18:00,80.63687,107.3035,0,326.624,7.827365,0.071407,0.071407,1,26.66667,26.66667,0,0,0,107.3035,0,0,131.262,0,131.262,0,,105.0096
11/01/2021 19:00,83.55752,207.7242,0,326.624,7.827365,0.071407,0.071407,1,124.1667,124.1667,0,0,0,207.7242,0,0,236.7037,0,236.7037,0,,189.36296
11/01/2021 20:00,92.58516,95.08516,0,326.624,7.827365,0.071407,0.071407,1,2.5,2.5,0,0,0,95.08516,0,0,118.4327,0,118.4327,0,,94.74616
11/01/2021 21:00,87.09602,136.2627,0,326.624,7.827365,0.071407,0.071407,1,49.16667,49.16667,0,0,0,136.2627,0,0,161.6691,0,161.6691,0,,129.33528
11/01/2021 22:00,61.55998,118.2267,0,326.624,7.827365,0.071407,0.071407,1,56.66667,56.66667,0,0,0,118.2267,0,0,142.7312,0,142.7312,0,,114.18496
11/01/2021 23:00,40.69808,93.19808,0,326.624,7.827365,0.071407,0.071407,1,52.5,52.5,0,0,0,93.19808,0,0,116.4512,0,116.4512,0,,93.16096
11/02/2021 00:00,35.43559,37.93559,0,326.624,7.827365,0.071407,0.071407,1,2.5,2.5,0,0,0,37.93559,0,0,58.42563,0,58.42563,0,,46.740504
11/02/2021 01:00,33.87722,45.54389,0,326.624,7.827365,0.071407,0.071407,1,11.66667,11.66667,0,0,0,45.54389,0,0,66.41434,0,66.41434,0,,53.131472
11/02/2021 02:00,31.97061,57.80395,0,326.624,7.827365,0.071407,0.071407,1,25.83333,25.83333,0,0,0,57.80395,0,0,79.28741,0,79.28741,0,,63.429928
11/02/2021 03:00,31.90107,50.2344,0,326.624,7.827365,0.071407,0.071407,1,18.33333,18.33333,0,0,0,50.2344,0,0,71.33939,0,71.33939,0,,57.071512
11/02/2021 04:00,33.46477,55.96477,0,326.624,7.827365,0.071407,0.071407,1,22.5,22.5,0,0,0,55.96477,0,0,77.35628,0,77.35628,0,,61.885024
11/02/2021 05:00,41.13864,41.13864,0,326.624,7.827365,0.071407,0.071407,1,0,0,0,0,0,41.13864,0,0,61.78884,0,61.78884,0,,49.431072
11/02/2021 06:00,70.50459,87.17126,0,326.624,7.827365,0.071407,0.071407,1,16.66667,16.66667,0,0,0,87.17126,0,0,110.1231,0,110.1231,0,,88.09848
11/02/2021 07:00,85.38297,117.0496,0,326.624,7.827365,0.071407,0.071407,1,31.66667,31.66667,0,0,0,117.0496,0,0,141.4954,0,141.4954,0,,113.19632
11/02/2021 08:00,72.67065,107.6706,0,326.624,7.827365,0.071407,0.071407,1,35,35,0,0,0,107.6706,0,0,131.6474,0,131.6474,0,,105.31792
11/02/2021 09:00,68.15549,175.6555,0,326.624,7.827365,0.071407,0.071407,1,107.5,107.5,0,0,0,175.6555,0,0,203.0315,0,203.0315,0,,162.4252
11/02/2021 10:00,49.99823,85.83157,0,326.624,7.827365,0.071407,0.071407,1,35.83333,35.83333,0,0,0,85.83157,0,0,108.7164,0,108.7164,0,,86.97312
11/02/2021 11:00,50.40602,105.406,0,326.624,7.827365,0.071407,0.071407,1,55,55,0,0,0,105.406,0,0,129.2696,0,129.2696,0,,103.41568
11/02/2021 12:00,51.00173,51.83506,0,326.624,7.827365,0.071407,0.071407,1,0.8333333,0.8333333,0,0,0,51.83506,0,0,73.02008,0,73.02008,0,,58.416064
11/02/2021 13:00,51.16659,94.49992,0,326.624,7.827365,0.071407,0.071407,1,43.33333,43.33333,0,0,0,94.49992,0,0,117.8182,0,117.8182,0,,94.25456
11/02/2021 14:00,50.91003,84.24337,0,326.624,7.827365,0.071407,0.071407,1,33.33333,33.33333,0,0,0,84.24337,0,0,107.0488,0,107.0488,0,,85.63904
11/02/2021 15:00,49.9748,72.47481,0,326.624,7.827365,0.071407,0.071407,1,22.5,22.5,0,0,0,72.47481,0,0,94.69181,0,94.69181,0,,75.753448
11/02/2021 16:00,57.49106,74.99107,0,326.624,7.827365,0.071407,0.071407,1,17.5,17.5,0,0,0,74.99107,0,0,97.33389,0,97.33389,0,,77.867112
11/02/2021 17:00,74.27283,114.2728,0,326.624,7.827365,0.071407,0.071407,1,40,40,0,0,0,114.2728,0,0,138.5797,0,138.5797,0,,110.86376
11/02/2021 18:00,81.48769,136.4877,0,326.624,7.827365,0.071407,0.071407,1,55,55,0,0,0,136.4877,0,0,161.9053,0,161.9053,0,,129.52424
11/02/2021 19:00,84.05751,159.0575,0,326.624,7.827365,0.071407,0.071407,1,75,75,0,0,0,159.0575,0,0,185.6037,0,185.6037,0,,148.48296
11/02/2021 20:00,93.26521,102.4319,0,326.624,7.827365,0.071407,0.071407,1,9.166667,9.166667,0,0,0,102.4319,0,0,126.1467,0,126.1467,0,,100.91736
11/02/2021 21:00,88.17747,94.01081,0,326.624,7.827365,0.071407,0.071407,1,5.833333,5.833333,0,0,0,94.01081,0,0,117.3046,0,117.3046,0,,93.84368
11/02/2021 22:00,62.25105,81.41772,0,326.624,7.827365,0.071407,0.071407,1,19.16667,19.16667,0,0,0,81.41772,0,0,104.0819,0,104.0819,0,,83.26552
11/02/2021 23:00,41.14424,41.14424,0,326.624,7.827365,0.071407,0.071407,1,0,0,0,0,0,41.14424,0,0,61.79472,0,61.79472,0,,49.435776
11/03/2021 00:00,35.81238,35.81238,0,326.624,7.827365,0.071407,0.071407,1,0,0,0,0,0,35.81238,0,0,56.19627,0,56.19627,0,,44.957016
11/03/2021 01:00,34.10535,34.10535,0,326.624,7.827365,0.071407,0.071407,1,0,0,0,0,0,34.10535,0,0,54.40389,0,54.40389,0,,43.523112
11/03/2021 02:00,32.53669,80.03669,0,326.624,7.827365,0.071407,0.071407,1,47.5,47.5,0,0,0,80.03669,0,0,102.6318,0,102.6318,0,,82.10544
11/03/2021 03:00,33.11653,33.11653,0,326.624,7.827365,0.071407,0.071407,1,0,0,0,0,0,33.11653,0,0,53.36562,0,53.36562,0,,42.692496
11/03/2021 04:00,35.14591,45.97924,0,326.624,7.827365,0.071407,0.071407,1,10.83333,10.83333,0,0,0,45.97924,0,0,66.87147,0,66.87147,0,,53.497176
11/03/2021 05:00,43.31601,49.14935,0,326.624,7.827365,0.071407,0.071407,1,5.833333,5.833333,0,0,0,49.14935,0,0,70.20007,0,70.20007,0,,56.160056
11/03/2021 06:00,70.94559,93.44559,0,326.624,7.827365,0.071407,0.071407,1,22.5,22.5,0,0,0,93.44559,0,0,116.7111,0,116.7111,0,,93.36888
11/03/2021 07:00,84.85044,104.0171,0,326.624,7.827365,0.071407,0.071407,1,19.16667,19.16667,0,0,0,104.0171,0,0,127.8112,0,127.8112,0,,102.24896
11/03/2021 08:00,72.49673,101.6634,0,326.624,7.827365,0.071407,0.071407,1,29.16667,29.16667,0,0,0,101.6634,0,0,125.3398,0,125.3398,0,,100.27184
11/03/2021 09:00,67.7703,99.43697,0,326.624,7.827365,0.071407,0.071407,1,31.66667,31.66667,0,0,0,99.43697,0,0,123.0021,0,123.0021,0,,98.40168
11/03/2021 10:00,49.7376,92.2376,0,326.624,7.827365,0.071407,0.071407,1,42.5,42.5,0,0,0,92.2376,0,0,115.4427,0,115.4427,0,,92.35416
11/03/2021 11:00,48.95853,61.45853,0,326.624,7.827365,0.071407,0.071407,1,12.5,12.5,0,0,0,61.45853,0,0,83.12472,0,83.12472,0,,66.499776
11/03/2021 12:00,48.55528,63.55528,0,326.624,7.827365,0.071407,0.071407,1,15,15,0,0,0,63.55528,0,0,85.32631,0,85.32631,0,,68.261048
11/03/2021 13:00,48.52015,60.18682,0,326.624,7.827365,0.071407,0.071407,1,11.66667,11.66667,0,0,0,60.18682,0,0,81.78943,0,81.78943,0,,65.431544
11/03/2021 14:00,48.35739,63.35739,0,326.624,7.827365,0.071407,0.071407,1,15,15,0,0,0,63.35739,0,0,85.11853,0,85.11853,0,,68.094824
11/03/2021 15:00,47.98602,92.98602,0,326.624,7.827365,0.071407,0.071407,1,45,45,0,0,0,92.98602,0,0,116.2286,0,116.2286,0,,92.98288
11/03/2021 16:00,56.22915,113.7291,0,326.624,7.827365,0.071407,0.071407,1,57.5,57.5,0,0,0,113.7291,0,0,138.0089,0,138.0089,0,,110.40712
11/03/2021 17:00,73.04382,143.0438,0,326.624,7.827365,0.071407,0.071407,1,70,70,0,0,0,143.0438,0,0,168.7893,0,168.7893,0,,135.03144
11/03/2021 18:00,80.19548,96.86215,0,326.624,7.827365,0.071407,0.071407,1,16.66667,16.66667,0,0,0,96.86215,0,0,120.2985,0,120.2985,0,,96.2388
11/03/2021 19:00,83.11959,103.9529,0,326.624,7.827365,0.071407,0.071407,1,20.83333,20.83333,0,0,0,103.9529,0,0,127.7438,0,127.7438,0,,102.19504
11/03/2021 20:00,92.34618,127.3462,0,326.624,7.827365,0.071407,0.071407,1,35,35,0,0,0,127.3462,0,0,152.3068,0,152.3068,0,,121.84544
11/03/2021 21:00,87.09259,104.5926,0,326.624,7.827365,0.071407,0.071407,1,17.5,17.5,0,0,0,104.5926,0,0,128.4155,0,128.4155,0,,102.7324
11/03/2021 22:00,61.78596,99.28596,0,326.624,7.827365,0.071407,0.071407,1,37.5,37.5,0,0,0,99.28596,0,0,122.8435,0,122.8435,0,,98.2748
11/03/2021 23:00,40.91822,54.25155,0,326.624,7.827365,0.071407,0.071407,1,13.33333,13.33333,0,0,0,54.25155,0,0,75.5574,0,75.5574,0,,60.44592
11/04/2021 00:00,35.66252,35.66252,0,326.624,7.827365,0.071407,0.071407,1,0,0,0,0,0,35.66252,0,0,56.03891,0,56.03891,0,,44.831128
11/04/2021 01:00,34.03725,44.87059,0,326.624,7.827365,0.071407,0.071407,1,10.83333,10.83333,0,0,0,44.87059,0,0,65.70738,0,65.70738,0,,52.565904
11/04/2021 02:00,32.15204,44.65204,0,326.624,7.827365,0.071407,0.071407,1,12.5,12.5,0,0,0,44.65204,0,0,65.47791,0,65.47791,0,,52.382328
11/04/2021 03:00,32.32136,60.65469,0,326.624,7.827365,0.071407,0.071407,1,28.33333,28.33333,0,0,0,60.65469,0,0,82.28069,0,82.28069,0,,65.824552
11/04/2021 04:00,34.30948,35.14281,0,326.624,7.827365,0.071407,0.071407,1,0.8333333,0.8333333,0,0,0,35.14281,0,0,55.49322,0,55.49322,0,,44.394576
11/04/2021 05:00,42.10437,77.10437,0,326.624,7.827365,0.071407,0.071407,1,35,35,0,0,0,77.10437,0,0,99.55285,0,99.55285,0,,79.64228
11/04/2021 06:00,70.43787,88.77121,0,326.624,7.827365,0.071407,0.071407,1,18.33333,18.33333,0,0,0,88.77121,0,0,111.803,0,111.803,0,,89.4424
11/04/2021 07:00,84.54934,112.0493,0,326.624,7.827365,0.071407,0.071407,1,27.5,27.5,0,0,0,112.0493,0,0,136.2451,0,136.2451,0,,108.99608
11/04/2021 08:00,71.78548,178.4521,0,326.624,7.827365,0.071407,0.071407,1,106.6667,106.6667,0,0,0,178.4521,0,0,205.968,0,205.968,0,,164.7744
11/04/2021 09:00,67.14851,137.1485,0,326.624,7.827365,0.071407,0.071407,1,70,70,0,0,0,137.1485,0,0,162.5992,0,162.5992,0,,130.07936
11/04/2021 10:00,48.50964,101.0096,0,326.624,7.827365,0.071407,0.071407,1,52.5,52.5,0,0,0,101.0096,0,0,124.6534,0,124.6534,0,,99.72272
11/04/2021 11:00,48.25374,72.4204,0,326.624,7.827365,0.071407,0.071407,1,24.16667,24.16667,0,0,0,72.4204,0,0,94.63469,0,94.63469,0,,75.707752
